IP	Port	Protocol
1.38.140.66	2656	unknown
1.38.141.0	31091	unknown
1.38.141.0	36768	unknown
1.38.141.124	43333	unknown
1.38.141.124	64673	unknown
1.38.141.210	44384	unknown
1.38.141.228	43009	unknown
1.38.141.238	16096	unknown
1.38.141.238	41472	unknown
1.38.141.243	3808	unknown
1.38.141.243	43008	unknown
1.38.141.39	60256	unknown
1.38.141.5	42081	unknown
1.38.141.62	44737	unknown
1.38.141.67	19937	unknown
1.38.141.67	40672	unknown
1.38.141.67	45276	unknown
1.38.141.67	54484	unknown
1.38.141.67	63873	unknown
1.38.141.67	64288	unknown
1.38.141.67	64801	unknown
1.38.141.67	65221	unknown
1.38.141.81	20175	unknown
1.38.141.99	13857	unknown
1.38.144.183	41246	unknown
1.38.144.183	46227	unknown
1.38.144.212	49217	unknown
1.38.144.221	20065	unknown
1.38.144.221	29473	unknown
1.38.144.54	56528	unknown
1.38.144.68	35484	unknown
1.38.144.68	40576	unknown
1.38.144.68	64989	unknown
1.38.148.111	4800	unknown
1.38.148.12	27552	unknown
1.38.148.12	4512	unknown
1.38.148.146	1568	unknown
1.38.148.146	42682	unknown
1.38.148.186	64512	unknown
1.38.149.242	10337	unknown
1.38.149.242	43232	unknown
1.38.149.7	4961	unknown
1.38.220.183	13152	unknown
1.38.220.225	13025	unknown
1.38.220.235	50849	unknown
1.38.220.36	31969	unknown
1.38.221.4	63969	unknown
1.39.126.55	52677	unknown
1.39.26.163	6721	unknown
1.39.29.161	22977	unknown
139.5.44.31	2720	unknown
139.5.46.12	47969	unknown
139.5.49.254	51425	unknown
14.139.224.98	15247	unknown
14.139.224.98	4609	unknown
150.107.18.141	59489	unknown
150.107.182.53	31713	unknown
150.107.182.53	43755	unknown
150.107.182.8	9953	unknown
150.129.101.92	31713	unknown
150.129.29.74	28129	unknown
150.129.29.74	54910	unknown
152.56.10.43	29024	unknown
152.56.10.86	32225	unknown
152.56.130.216	25601	unknown
152.56.134.10	40769	unknown
152.56.134.10	5217	unknown
152.56.134.23	10218	unknown
152.56.134.23	54624	unknown
152.56.134.245	55821	unknown
152.56.134.7	45729	unknown
152.56.135.235	18881	unknown
152.56.135.52	45313	unknown
152.56.137.138	25005	unknown
152.56.137.229	46561	unknown
152.56.138.242	18713	unknown
152.56.138.242	51233	unknown
152.56.142.104	50241	unknown
152.56.147.31	10081	unknown
152.56.154.107	53697	unknown
152.56.154.205	11105	unknown
152.56.154.205	17057	unknown
152.56.154.205	18529	unknown
152.56.154.205	33601	unknown
152.56.154.205	42112	unknown
152.56.154.205	54817	unknown
152.56.156.122	32481	unknown
152.56.156.122	52313	unknown
152.56.156.130	44641	unknown
152.56.156.155	42753	unknown
152.56.156.185	56865	unknown
152.56.156.205	1857	unknown
152.56.156.205	7457	unknown
152.56.156.237	25089	unknown
152.56.156.237	26465	unknown
152.56.156.37	16033	unknown
152.56.156.37	16865	unknown
152.56.156.37	18529	unknown
152.56.156.37	24509	unknown
152.56.156.37	48609	unknown
152.56.156.98	54017	unknown
152.56.157.125	18273	unknown
152.56.157.210	34977	unknown
152.56.157.255	54593	unknown
152.56.157.61	20319	unknown
152.56.157.68	42209	unknown
152.56.157.70	31073	unknown
152.56.19.144	40289	unknown
152.56.19.181	22561	unknown
152.56.19.181	54625	unknown
152.56.19.181	59840	unknown
152.56.20.85	28801	unknown
152.56.20.85	51041	unknown
152.56.20.85	57793	unknown
152.56.20.85	57889	unknown
152.56.20.85	60865	unknown
152.56.20.85	63841	unknown
152.56.68.17	7648	unknown
152.56.68.7	30529	unknown
152.56.7.105	12321	unknown
152.56.8.179	34081	unknown
152.56.8.92	46261	unknown
152.56.9.131	29537	unknown
152.56.9.131	30177	unknown
152.57.115.156	22241	unknown
152.57.124.168	64603	unknown
152.57.130.103	57473	unknown
152.57.157.196	3439	unknown
152.57.23.96	19585	unknown
152.57.23.96	3201	unknown
152.57.23.96	37007	unknown
152.57.23.96	44585	unknown
152.57.23.96	47851	unknown
152.57.23.96	55649	unknown
152.57.248.160	10593	unknown
152.57.248.28	30817	unknown
152.57.250.22	16993	unknown
152.57.250.22	9697	unknown
152.57.251.221	31969	unknown
152.57.30.29	21344	unknown
152.57.30.78	36577	unknown
152.57.5.79	64353	unknown
152.57.58.205	22305	unknown
152.57.68.198	48257	unknown
152.57.73.251	24929	unknown
152.58.0.0	33344	unknown
152.58.0.0	33921	unknown
152.58.0.104	12545	unknown
152.58.0.104	41071	unknown
152.58.0.116	47201	unknown
152.58.0.119	16225	unknown
152.58.0.146	1633	unknown
152.58.0.146	16865	unknown
152.58.0.146	60107	unknown
152.58.0.151	54080	unknown
152.58.0.160	12257	unknown
152.58.0.160	12289	unknown
152.58.0.160	25533	unknown
152.58.0.16	25313	unknown
152.58.0.16	61409	unknown
152.58.0.172	28347	unknown
152.58.0.183	13793	unknown
152.58.0.183	1505	unknown
152.58.0.240	21793	unknown
152.58.0.25	37387	unknown
152.58.0.25	47425	unknown
152.58.0.255	57569	unknown
152.58.0.27	40097	unknown
152.58.0.32	48065	unknown
152.58.0.39	57697	unknown
152.58.0.40	61085	unknown
152.58.0.47	27521	unknown
152.58.0.47	59763	unknown
152.58.0.64	63659	unknown
152.58.0.66	49665	unknown
152.58.0.82	54209	unknown
152.58.0.95	41429	unknown
152.58.0.99	11969	unknown
152.58.0.99	59135	unknown
152.58.1.117	2305	unknown
152.58.1.117	4801	unknown
152.58.1.132	16705	unknown
152.58.1.134	49697	unknown
152.58.1.138	1377	unknown
152.58.1.145	23665	unknown
152.58.1.145	63969	unknown
152.58.1.148	14913	unknown
152.58.115.10	10945	unknown
152.58.115.10	63969	unknown
152.58.1.153	10977	unknown
152.58.115.37	4833	unknown
152.58.115.37	60129	unknown
152.58.1.15	44513	unknown
152.58.1.161	23937	unknown
152.58.1.163	2849	unknown
152.58.1.164	30625	unknown
152.58.1.164	48097	unknown
152.58.1.173	48929	unknown
152.58.1.174	1769	unknown
152.58.1.174	43745	unknown
152.58.1.178	27073	unknown
152.58.1.179	55137	unknown
152.58.118.133	21249	unknown
152.58.1.201	27425	unknown
152.58.120.96	4321	unknown
152.58.120.96	5305	unknown
152.58.121.208	30945	unknown
152.58.1.219	62913	unknown
152.58.1.225	39049	unknown
152.58.1.225	45761	unknown
152.58.1.248	10977	unknown
152.58.129.198	7841	unknown
152.58.132.138	51297	unknown
152.58.132.138	5611	unknown
152.58.133.44	12513	unknown
152.58.1.3	36961	unknown
152.58.134.227	56417	unknown
152.58.135.185	1653	unknown
152.58.135.185	34816	unknown
152.58.1.35	41313	unknown
152.58.135.95	35041	unknown
152.58.139.136	24941	unknown
152.58.139.136	51809	unknown
152.58.139.146	35243	unknown
152.58.14.237	57984	unknown
152.58.14.244	12193	unknown
152.58.14.244	58849	unknown
152.58.1.47	27549	unknown
152.58.1.49	60320	unknown
152.58.152.19	12110	unknown
152.58.152.236	17504	unknown
152.58.159.16	37473	unknown
152.58.162.212	33025	unknown
152.58.163.101	3712	unknown
152.58.163.166	12097	unknown
152.58.163.166	27169	unknown
152.58.163.207	25769	unknown
152.58.16.32	28359	unknown
152.58.16.3	39265	unknown
152.58.16.3	54816	unknown
152.58.16.50	28469	unknown
152.58.16.50	50813	unknown
152.58.1.67	5729	unknown
152.58.16.76	17505	unknown
152.58.16.76	25583	unknown
152.58.17.0	7937	unknown
152.58.17.137	46436	unknown
152.58.17.143	30469	unknown
152.58.17.182	43406	unknown
152.58.17.233	42036	unknown
152.58.17.56	39329	unknown
152.58.176.104	27681	unknown
152.58.176.105	3425	unknown
152.58.176.10	56480	unknown
152.58.176.121	40001	unknown
152.58.176.131	48407	unknown
152.58.176.20	21121	unknown
152.58.176.20	63271	unknown
152.58.176.242	20385	unknown
152.58.176.242	21153	unknown
152.58.176.242	21185	unknown
152.58.176.242	5473	unknown
152.58.176.242	61665	unknown
152.58.176.242	6721	unknown
152.58.176.252	38849	unknown
152.58.176.6	48769	unknown
152.58.176.93	51521	unknown
152.58.177.153	2221	unknown
152.58.177.157	11233	unknown
152.58.177.157	31253	unknown
152.58.177.157	44545	unknown
152.58.177.157	56645	unknown
152.58.177.229	18849	unknown
152.58.177.229	32353	unknown
152.58.177.237	45665	unknown
152.58.177.238	22881	unknown
152.58.177.238	2305	unknown
152.58.177.238	26465	unknown
152.58.177.238	33025	unknown
152.58.177.238	45629	unknown
152.58.177.238	51535	unknown
152.58.177.238	52449	unknown
152.58.177.251	35401	unknown
152.58.177.251	36097	unknown
152.58.177.251	38111	unknown
152.58.177.251	44705	unknown
152.58.177.251	49505	unknown
152.58.177.251	9291	unknown
152.58.177.252	37057	unknown
152.58.177.252	46241	unknown
152.58.177.252	51425	unknown
152.58.177.43	41185	unknown
152.58.17.80	60129	unknown
152.58.17.80	60641	unknown
152.58.178.103	6753	unknown
152.58.178.119	56673	unknown
152.58.178.147	19937	unknown
152.58.178.166	53045	unknown
152.58.178.177	27264	unknown
152.58.178.192	36453	unknown
152.58.178.210	19585	unknown
152.58.178.210	9665	unknown
152.58.178.234	13793	unknown
152.58.178.234	52545	unknown
152.58.178.48	25505	unknown
152.58.178.48	34881	unknown
152.58.178.48	46361	unknown
152.58.178.48	46817	unknown
152.58.178.48	49377	unknown
152.58.178.48	5857	unknown
152.58.178.97	51425	unknown
152.58.179.160	41091	unknown
152.58.179.160	41697	unknown
152.58.179.160	43777	unknown
152.58.179.160	47969	unknown
152.58.179.160	59873	unknown
152.58.179.160	65153	unknown
152.58.179.160	9153	unknown
152.58.179.195	30945	unknown
152.58.179.198	20289	unknown
152.58.179.213	23491	unknown
152.58.179.213	48353	unknown
152.58.179.224	41729	unknown
152.58.179.227	1345	unknown
152.58.179.239	42753	unknown
152.58.179.240	52716	unknown
152.58.1.79	28609	unknown
152.58.179.31	49377	unknown
152.58.179.38	11457	unknown
152.58.179.38	15073	unknown
152.58.179.38	35233	unknown
152.58.179.38	39329	unknown
152.58.179.38	44001	unknown
152.58.179.38	49121	unknown
152.58.179.5	49249	unknown
152.58.179.76	10081	unknown
152.58.179.76	30049	unknown
152.58.179.76	35041	unknown
152.58.179.76	53377	unknown
152.58.179.8	55583	unknown
152.58.179.85	59937	unknown
152.58.180.116	47249	unknown
152.58.180.28	3456	unknown
152.58.180.3	38913	unknown
152.58.180.3	41121	unknown
152.58.181.26	64625	unknown
152.58.182.102	6785	unknown
152.58.182.134	32353	unknown
152.58.182.203	44385	unknown
152.58.182.236	33697	unknown
152.58.182.236	46849	unknown
152.58.182.59	36833	unknown
152.58.183.116	53857	unknown
152.58.183.179	63553	unknown
152.58.183.186	47041	unknown
152.58.183.207	23591	unknown
152.58.183.207	8545	unknown
152.58.183.219	41729	unknown
152.58.183.235	12353	unknown
152.58.183.235	23905	unknown
152.58.183.235	29995	unknown
152.58.183.235	30177	unknown
152.58.183.235	37281	unknown
152.58.183.235	5537	unknown
152.58.183.3	39905	unknown
152.58.1.85	44319	unknown
152.58.186.104	14689	unknown
152.58.186.104	15536	unknown
152.58.186.104	24161	unknown
152.58.186.104	2509	unknown
152.58.186.104	64865	unknown
152.58.186.104	7105	unknown
152.58.186.165	53558	unknown
152.58.186.250	6688	unknown
152.58.187.55	14849	unknown
152.58.187.55	28161	unknown
152.58.187.55	31841	unknown
152.58.187.55	45887	unknown
152.58.187.55	45939	unknown
152.58.187.55	51393	unknown
152.58.187.55	56209	unknown
152.58.187.7	55105	unknown
152.58.188.222	28353	unknown
152.58.188.29	24673	unknown
152.58.1.89	8481	unknown
152.58.1.91	49849	unknown
152.58.1.92	14913	unknown
152.58.1.93	8352	unknown
152.58.195.34	18593	unknown
152.58.1.98	64639	unknown
152.58.200.104	27745	unknown
152.58.200.104	8961	unknown
152.58.201.237	10785	unknown
152.58.201.237	18861	unknown
152.58.211.109	56609	unknown
152.58.2.111	62061	unknown
152.58.2.116	60609	unknown
152.58.2.116	65505	unknown
152.58.2.133	10785	unknown
152.58.2.13	3681	unknown
152.58.2.137	38753	unknown
152.58.2.137	59105	unknown
152.58.2.142	8705	unknown
152.58.2.15	16675	unknown
152.58.2.153	13057	unknown
152.58.2.153	17569	unknown
152.58.2.153	27873	unknown
152.58.2.153	34657	unknown
152.58.2.153	37473	unknown
152.58.2.153	47919	unknown
152.58.2.169	64513	unknown
152.58.2.174	26401	unknown
152.58.2.202	7008	unknown
152.58.2.204	32865	unknown
152.58.2.207	24641	unknown
152.58.2.210	33600	unknown
152.58.2.210	52017	unknown
152.58.2.222	38305	unknown
152.58.2.244	36359	unknown
152.58.2.245	41953	unknown
152.58.230.187	4641	unknown
152.58.2.31	42209	unknown
152.58.2.3	20705	unknown
152.58.2.34	32129	unknown
152.58.2.34	8545	unknown
152.58.2.3	56065	unknown
152.58.237.177	44993	unknown
152.58.239.192	8033	unknown
152.58.2.39	35409	unknown
152.58.25.10	36099	unknown
152.58.2.74	23201	unknown
152.58.28.106	29313	unknown
152.58.28.106	56545	unknown
152.58.28.120	38977	unknown
152.58.28.13	6561	unknown
152.58.28.147	12256	unknown
152.58.28.154	33249	unknown
152.58.28.155	59265	unknown
152.58.28.16	30913	unknown
152.58.28.16	33281	unknown
152.58.28.176	14241	unknown
152.58.28.176	23105	unknown
152.58.28.176	32097	unknown
152.58.28.176	39265	unknown
152.58.28.176	9743	unknown
152.58.28.199	12257	unknown
152.58.28.199	54529	unknown
152.58.28.222	13409	unknown
152.58.28.222	18017	unknown
152.58.28.222	50593	unknown
152.58.28.239	25057	unknown
152.58.28.247	14113	unknown
152.58.28.247	39845	unknown
152.58.28.32	12769	unknown
152.58.28.32	57108	unknown
152.58.2.84	56897	unknown
152.58.28.70	42561	unknown
152.58.28.70	49069	unknown
152.58.28.81	62880	unknown
152.58.29.103	16033	unknown
152.58.29.103	39641	unknown
152.58.29.11	15457	unknown
152.58.29.12	47233	unknown
152.58.29.12	58881	unknown
152.58.29.154	20641	unknown
152.58.29.194	3796	unknown
152.58.29.194	47328	unknown
152.58.29.215	58721	unknown
152.58.29.235	16417	unknown
152.58.29.235	47425	unknown
152.58.29.235	50547	unknown
152.58.29.239	29088	unknown
152.58.29.253	19553	unknown
152.58.29.253	23649	unknown
152.58.29.253	38401	unknown
152.58.29.253	41537	unknown
152.58.29.253	45537	unknown
152.58.29.253	57441	unknown
152.58.29.253	60109	unknown
152.58.2.9	32001	unknown
152.58.29.34	5857	unknown
152.58.29.36	63329	unknown
152.58.29.53	25889	unknown
152.58.2.97	61408	unknown
152.58.29.80	56128	unknown
152.58.2.99	22049	unknown
152.58.30.125	4833	unknown
152.58.30.220	18213	unknown
152.58.30.83	55776	unknown
152.58.3.104	46432	unknown
152.58.3.106	65377	unknown
152.58.31.103	39136	unknown
152.58.31.14	17856	unknown
152.58.31.167	18784	unknown
152.58.31.179	3201	unknown
152.58.31.179	4961	unknown
152.58.31.192	52449	unknown
152.58.31.22	49632	unknown
152.58.3.131	47567	unknown
152.58.3.131	59713	unknown
152.58.3.13	33889	unknown
152.58.31.34	14601	unknown
152.58.31.40	63117	unknown
152.58.3.145	4143	unknown
152.58.3.159	39865	unknown
152.58.3.163	21632	unknown
152.58.3.164	22785	unknown
152.58.3.172	12385	unknown
152.58.3.17	42305	unknown
152.58.3.190	57879	unknown
152.58.31.9	12278	unknown
152.58.3.193	29889	unknown
152.58.3.193	51105	unknown
152.58.3.207	18817	unknown
152.58.3.207	34465	unknown
152.58.3.211	27009	unknown
152.58.3.211	53281	unknown
152.58.3.215	6881	unknown
152.58.32.211	16449	unknown
152.58.32.211	17569	unknown
152.58.32.211	45504	unknown
152.58.32.211	46816	unknown
152.58.32.211	60710	unknown
152.58.32.211	7139	unknown
152.58.3.226	10337	unknown
152.58.3.226	1121	unknown
152.58.3.226	4193	unknown
152.58.3.226	49277	unknown
152.58.3.226	58145	unknown
152.58.3.226	9825	unknown
152.58.3.234	15433	unknown
152.58.3.244	8705	unknown
152.58.32.57	33505	unknown
152.58.33.201	32289	unknown
152.58.3.32	10565	unknown
152.58.33.217	33305	unknown
152.58.33.217	47713	unknown
152.58.33.252	32609	unknown
152.58.3.6	48145	unknown
152.58.3.68	51553	unknown
152.58.3.87	16097	unknown
152.58.3.87	44277	unknown
152.58.3.89	33475	unknown
152.58.3.93	34649	unknown
152.58.3.97	40800	unknown
152.58.3.99	55425	unknown
152.58.40.252	56705	unknown
152.58.42.120	5857	unknown
152.58.42.120	9313	unknown
152.58.42.137	1344	unknown
152.58.42.159	28737	unknown
152.58.42.159	40353	unknown
152.58.42.172	1505	unknown
152.58.42.172	28129	unknown
152.58.42.172	47815	unknown
152.58.42.172	56289	unknown
152.58.42.187	41281	unknown
152.58.42.187	56033	unknown
152.58.42.204	24417	unknown
152.58.42.69	31649	unknown
152.58.42.79	15041	unknown
152.58.42.85	41537	unknown
152.58.42.85	64225	unknown
152.58.42.97	37729	unknown
152.58.43.10	43393	unknown
152.58.43.117	16705	unknown
152.58.43.119	16897	unknown
152.58.43.119	4321	unknown
152.58.43.128	32915	unknown
152.58.43.136	1793	unknown
152.58.43.173	52577	unknown
152.58.43.19	57185	unknown
152.58.43.197	42369	unknown
152.58.43.206	55809	unknown
152.58.43.223	42817	unknown
152.58.43.223	51297	unknown
152.58.43.229	11105	unknown
152.58.43.229	49121	unknown
152.58.43.23	3425	unknown
152.58.43.23	42787	unknown
152.58.43.249	41537	unknown
152.58.43.37	32575	unknown
152.58.43.37	54113	unknown
152.58.43.41	44403	unknown
152.58.43.41	60065	unknown
152.58.43.43	3297	unknown
152.58.43.54	41128	unknown
152.58.43.54	42464	unknown
152.58.43.68	16993	unknown
152.58.44.105	58721	unknown
152.58.44.130	24033	unknown
152.58.44.137	34561	unknown
152.58.44.141	15841	unknown
152.58.44.141	29249	unknown
152.58.44.148	64161	unknown
152.58.44.161	35617	unknown
152.58.44.176	38721	unknown
152.58.44.18	24673	unknown
152.58.44.206	34817	unknown
152.58.44.230	44178	unknown
152.58.44.242	41801	unknown
152.58.44.27	60641	unknown
152.58.44.45	35361	unknown
152.58.44.61	27488	unknown
152.58.44.61	7296	unknown
152.58.44.71	48353	unknown
152.58.44.82	50017	unknown
152.58.44.87	19777	unknown
152.58.44.87	44116	unknown
152.58.45.111	38817	unknown
152.58.45.111	58401	unknown
152.58.45.114	62651	unknown
152.58.45.13	17729	unknown
152.58.45.13	42465	unknown
152.58.45.166	24231	unknown
152.58.45.180	10689	unknown
152.58.45.196	20193	unknown
152.58.45.198	10849	unknown
152.58.45.198	27937	unknown
152.58.45.202	23009	unknown
152.58.45.206	2017	unknown
152.58.45.206	47873	unknown
152.58.45.225	52192	unknown
152.58.45.248	7137	unknown
152.58.45.91	19200	unknown
152.58.45.91	20113	unknown
152.58.46.120	38625	unknown
152.58.46.135	52449	unknown
152.58.46.144	27009	unknown
152.58.46.144	33893	unknown
152.58.46.144	52417	unknown
152.58.46.144	5473	unknown
152.58.46.144	57983	unknown
152.58.46.144	62945	unknown
152.58.46.144	63777	unknown
152.58.46.224	55233	unknown
152.58.46.231	10369	unknown
152.58.46.233	9751	unknown
152.58.46.51	19827	unknown
152.58.46.51	20011	unknown
152.58.46.51	34865	unknown
152.58.46.51	55165	unknown
152.58.46.51	56289	unknown
152.58.46.68	21825	unknown
152.58.46.7	13985	unknown
152.58.46.79	30337	unknown
152.58.46.79	60001	unknown
152.58.46.84	19137	unknown
152.58.46.95	25025	unknown
152.58.47.154	26433	unknown
152.58.47.156	57761	unknown
152.58.47.159	65063	unknown
152.58.47.161	7137	unknown
152.58.47.208	9729	unknown
152.58.47.215	25313	unknown
152.58.47.215	46049	unknown
152.58.47.219	61092	unknown
152.58.47.219	63040	unknown
152.58.47.22	26889	unknown
152.58.47.22	34913	unknown
152.58.47.22	38753	unknown
152.58.47.22	44129	unknown
152.58.47.22	47393	unknown
152.58.47.22	53601	unknown
152.58.47.22	58913	unknown
152.58.47.253	3575	unknown
152.58.47.52	46625	unknown
152.58.47.55	6135	unknown
152.58.47.69	32065	unknown
152.58.47.69	42209	unknown
152.58.47.69	4289	unknown
152.58.47.69	44929	unknown
152.58.47.69	52961	unknown
152.58.47.69	54913	unknown
152.58.47.69	6465	unknown
152.58.47.72	35169	unknown
152.58.47.72	37313	unknown
152.58.56.68	37007	unknown
152.58.56.68	60713	unknown
152.58.57.153	44513	unknown
152.58.59.175	34113	unknown
152.58.6.51	41292	unknown
152.58.74.192	28225	unknown
152.58.86.26	57185	unknown
152.58.96.34	45601	unknown
152.58.97.109	50273	unknown
152.58.97.7	5985	unknown
152.59.0.190	19681	unknown
152.59.10.6	14561	unknown
152.59.10.6	45025	unknown
152.59.11.249	9761	unknown
152.59.120.97	57857	unknown
152.59.121.18	12219	unknown
152.59.12.135	43329	unknown
152.59.12.135	48097	unknown
152.59.122.49	7393	unknown
152.59.13.108	37165	unknown
152.59.13.108	38369	unknown
152.59.13.108	40034	unknown
152.59.13.108	44641	unknown
152.59.13.108	48193	unknown
152.59.13.108	51072	unknown
152.59.13.108	57185	unknown
152.59.13.252	16033	unknown
152.59.13.252	19393	unknown
152.59.13.252	21923	unknown
152.59.13.252	30853	unknown
152.59.13.252	53345	unknown
152.59.13.252	64929	unknown
152.59.133.253	37729	unknown
152.59.142.230	38689	unknown
152.59.142.56	13281	unknown
152.59.142.56	1505	unknown
152.59.142.56	17595	unknown
152.59.142.56	17632	unknown
152.59.142.56	38977	unknown
152.59.142.56	42145	unknown
152.59.142.56	60901	unknown
152.59.143.243	13920	unknown
152.59.143.243	20193	unknown
152.59.145.11	47841	unknown
152.59.145.152	25717	unknown
152.59.145.152	44385	unknown
152.59.145.203	48097	unknown
152.59.145.203	56949	unknown
152.59.145.25	33537	unknown
152.59.146.85	52929	unknown
152.59.147.125	27521	unknown
152.59.147.136	60043	unknown
152.59.147.184	32097	unknown
152.59.147.33	63201	unknown
152.59.158.131	26465	unknown
152.59.158.131	39425	unknown
152.59.158.131	39648	unknown
152.59.158.131	40691	unknown
152.59.158.131	44864	unknown
152.59.158.131	59201	unknown
152.59.159.6	10593	unknown
152.59.159.6	18272	unknown
152.59.159.6	19021	unknown
152.59.159.6	19457	unknown
152.59.159.6	63968	unknown
152.59.159.6	8161	unknown
152.59.160.164	1537	unknown
152.59.160.164	61569	unknown
152.59.161.64	41313	unknown
152.59.161.64	44871	unknown
152.59.162.111	16737	unknown
152.59.162.111	35553	unknown
152.59.162.155	26691	unknown
152.59.162.155	28129	unknown
152.59.162.155	3041	unknown
152.59.162.155	42624	unknown
152.59.162.155	49793	unknown
152.59.162.155	8237	unknown
152.59.16.233	59361	unknown
152.59.163.154	9668	unknown
152.59.163.186	56353	unknown
152.59.164.12	30747	unknown
152.59.164.84	57953	unknown
152.59.165.165	12897	unknown
152.59.165.25	34176	unknown
152.59.165.61	10241	unknown
152.59.165.61	25665	unknown
152.59.165.61	27361	unknown
152.59.165.61	29921	unknown
152.59.165.61	3393	unknown
152.59.165.61	54851	unknown
152.59.165.61	60841	unknown
152.59.167.189	18924	unknown
152.59.167.63	12544	unknown
152.59.167.63	16455	unknown
152.59.167.63	30881	unknown
152.59.167.63	37657	unknown
152.59.167.63	40890	unknown
152.59.167.63	52193	unknown
152.59.169.105	2625	unknown
152.59.169.105	40161	unknown
152.59.169.179	11425	unknown
152.59.169.52	50529	unknown
152.59.169.52	7137	unknown
152.59.170.206	12257	unknown
152.59.171.145	22209	unknown
152.59.172.108	12257	unknown
152.59.172.108	24865	unknown
152.59.172.2	27489	unknown
152.59.173.236	34145	unknown
152.59.174.192	36449	unknown
152.59.174.192	49889	unknown
152.59.181.60	1632	unknown
152.59.181.60	16833	unknown
152.59.181.60	22589	unknown
152.59.181.60	33377	unknown
152.59.181.60	37473	unknown
152.59.181.60	8737	unknown
152.59.182.186	13793	unknown
152.59.183.202	21409	unknown
152.59.183.202	6369	unknown
152.59.184.213	8928	unknown
152.59.185.19	19009	unknown
152.59.185.19	8704	unknown
152.59.190.188	28385	unknown
152.59.190.188	33007	unknown
152.59.198.39	12391	unknown
152.59.201.88	15232	unknown
152.59.203.13	56480	unknown
152.59.203.17	54688	unknown
152.59.204.25	27609	unknown
152.59.204.25	58080	unknown
152.59.218.136	15329	unknown
152.59.218.182	14049	unknown
152.59.218.182	14567	unknown
152.59.218.182	15457	unknown
152.59.218.182	26721	unknown
152.59.218.182	47905	unknown
152.59.218.182	62337	unknown
152.59.219.148	10977	unknown
152.59.219.148	17384	unknown
152.59.219.148	2515	unknown
152.59.219.148	4833	unknown
152.59.219.148	58881	unknown
152.59.219.148	58977	unknown
152.59.219.2	39131	unknown
152.59.220.150	62945	unknown
152.59.220.209	14235	unknown
152.59.220.209	60865	unknown
152.59.220.22	13421	unknown
152.59.220.22	1665	unknown
152.59.220.223	11297	unknown
152.59.220.241	31520	unknown
152.59.223.10	19181	unknown
152.59.24.172	31585	unknown
152.59.29.118	41121	unknown
152.59.31.183	20193	unknown
152.59.31.183	3791	unknown
152.59.31.183	40897	unknown
152.59.34.172	21216	unknown
152.59.35.48	44449	unknown
152.59.37.93	13477	unknown
152.59.37.93	19041	unknown
152.59.42.233	14633	unknown
152.59.47.51	43168	unknown
152.59.6.100	57697	unknown
152.59.6.152	32577	unknown
152.59.6.180	60865	unknown
152.59.62.207	9889	unknown
152.59.63.101	43744	unknown
152.59.63.11	23777	unknown
152.59.63.11	63457	unknown
152.59.63.119	51713	unknown
152.59.63.193	57281	unknown
152.59.7.245	12992	unknown
152.59.7.245	1953	unknown
152.59.7.245	21217	unknown
152.59.7.245	26913	unknown
152.59.7.245	31457	unknown
152.59.7.245	40379	unknown
152.59.7.245	48723	unknown
152.59.79.110	48937	unknown
152.59.81.154	1121	unknown
152.59.8.25	16577	unknown
152.59.8.25	61793	unknown
152.59.86.184	10209	unknown
152.59.89.71	23776	unknown
152.59.9.108	60608	unknown
152.59.9.144	35681	unknown
152.59.92.52	61985	unknown
152.59.9.75	32750	unknown
157.32.197.94	49089	unknown
157.32.213.178	19361	unknown
157.32.213.178	4301	unknown
157.32.217.108	46720	unknown
157.33.102.34	51073	unknown
157.33.112.151	39617	unknown
157.33.213.198	21313	unknown
157.33.247.29	24033	unknown
157.33.247.29	34239	unknown
157.33.24.99	2017	unknown
157.34.205.184	38193	unknown
157.34.210.142	9953	unknown
157.34.214.76	4415	unknown
157.34.216.166	33089	unknown
157.34.219.206	14987	unknown
157.34.219.206	52865	unknown
157.34.221.4	24929	unknown
157.34.222.38	4545	unknown
157.34.223.229	34209	unknown
157.34.223.229	37121	unknown
157.35.26.112	46177	unknown
157.35.41.221	12257	unknown
157.35.41.221	2753	unknown
157.35.45.213	17089	unknown
157.35.47.10	19937	unknown
157.35.47.10	28256	unknown
157.35.52.255	38337	unknown
157.35.53.115	18651	unknown
157.35.53.23	61793	unknown
157.35.54.22	10081	unknown
157.35.54.88	44129	unknown
157.35.56.163	13921	unknown
157.35.56.224	27329	unknown
157.35.58.188	57441	unknown
157.35.63.74	42465	unknown
157.37.142.146	55425	unknown
157.38.132.67	45761	unknown
157.38.219.151	36833	unknown
157.38.3.64	14081	unknown
157.38.3.64	57729	unknown
157.38.4.212	41119	unknown
157.39.69.48	56865	unknown
157.40.100.199	37731	unknown
157.40.101.35	18465	unknown
157.40.120.40	44097	unknown
157.40.123.221	34561	unknown
157.40.123.221	34563	unknown
157.40.123.221	38145	unknown
157.40.123.221	45313	unknown
157.40.123.221	45729	unknown
157.40.123.221	55777	unknown
157.40.123.221	60343	unknown
157.40.127.153	60705	unknown
157.40.161.118	53900	unknown
157.40.161.195	52961	unknown
157.40.162.153	45377	unknown
157.40.163.185	48545	unknown
157.40.165.98	48971	unknown
157.40.165.98	56801	unknown
157.40.166.51	18173	unknown
157.40.166.51	22561	unknown
157.40.166.51	45601	unknown
157.40.166.51	53376	unknown
157.40.166.51	59105	unknown
