IP	Port	Protocol
164.52.218.250	40796	unknown
164.52.218.250	43930	unknown
164.52.218.250	44374	unknown
164.52.218.250	44438	unknown
164.52.218.250	46614	unknown
164.52.218.250	46656	unknown
164.52.218.250	46826	unknown
164.52.218.250	48794	unknown
164.52.218.250	50136	unknown
164.52.218.250	52122	unknown
164.52.218.250	53186	unknown
164.52.218.250	53808	unknown
164.52.218.250	55148	unknown
164.52.218.250	56506	unknown
164.52.218.250	60592	unknown
164.52.218.250	60830	unknown
165.225.121.40	15039	unknown
165.225.124.227	44733	unknown
167.103.118.189	57596	unknown
167.103.119.70	40757	unknown
167.103.119.70	40758	unknown
167.103.20.102	33391	unknown
167.103.20.102	43391	unknown
167.103.23.71	18687	unknown
167.103.24.82	35641	unknown
167.103.24.82	35642	unknown
167.103.2.86	13039	unknown
167.103.2.86	14387	unknown
167.103.2.86	59390	unknown
167.103.3.101	27518	unknown
167.103.3.101	27519	unknown
167.103.3.20	17401	unknown
167.103.3.20	17402	unknown
1.6.92.115	45626	unknown
1.6.92.115	60948	unknown
171.48.106.96	5232	unknown
171.48.106.96	5242	unknown
171.48.80.155	51681	unknown
171.48.80.155	51682	unknown
171.48.80.159	54446	unknown
171.48.80.159	54672	unknown
171.48.80.226	40456	unknown
171.48.80.226	44556	unknown
171.48.80.245	41468	unknown
171.48.80.98	58380	unknown
171.48.81.148	43404	unknown
171.48.81.148	49638	unknown
171.48.81.148	54168	unknown
171.48.82.141	49564	unknown
171.48.82.15	10434	unknown
171.48.82.15	36738	unknown
171.48.82.15	44750	unknown
171.48.82.15	45022	unknown
171.48.82.15	45026	unknown
171.48.82.15	45028	unknown
171.48.82.15	45032	unknown
171.48.82.154	56112	unknown
171.48.83.134	55115	unknown
171.48.83.189	46830	unknown
171.48.83.208	38038	unknown
171.48.83.233	48284	unknown
171.48.84.105	47060	unknown
171.48.84.105	47066	unknown
171.48.84.105	47078	unknown
171.48.84.105	47084	unknown
171.48.84.105	47100	unknown
171.48.84.105	47106	unknown
171.48.84.154	36226	unknown
171.48.84.22	46346	unknown
171.48.84.58	47322	unknown
171.48.84.58	54142	unknown
171.48.85.113	49722	unknown
171.48.85.205	33496	unknown
171.48.85.205	60992	unknown
171.48.85.235	35009	unknown
171.48.86.218	29061	unknown
171.48.86.244	47954	unknown
171.48.86.58	44358	unknown
171.48.86.58	49704	unknown
171.48.86.84	57100	unknown
171.48.87.254	49612	unknown
171.48.87.27	25218	unknown
171.48.87.31	63522	unknown
171.48.92.221	17729	unknown
171.48.95.221	46744	unknown
171.48.95.221	47170	unknown
171.48.95.221	47172	unknown
171.48.98.94	60366	unknown
171.51.202.188	2466	unknown
171.51.203.95	8740	unknown
171.51.203.95	8778	unknown
171.51.209.78	3635	unknown
171.51.212.71	9317	unknown
171.51.212.71	9381	unknown
171.51.215.188	3326	unknown
171.51.215.188	3328	unknown
171.51.223.11	1500	unknown
171.51.232.133	6522	unknown
171.51.239.251	8299	unknown
171.51.239.251	8327	unknown
171.60.200.61	44190	unknown
171.60.204.33	18638	unknown
171.60.216.189	48785	unknown
171.61.114.231	55370	unknown
171.61.114.231	55374	unknown
171.79.41.82	46562	unknown
171.79.43.93	52364	unknown
171.79.48.220	58216	unknown
171.79.59.59	43732	unknown
171.79.59.59	49285	unknown
171.79.63.108	10183	unknown
171.79.63.108	42932	unknown
173.223.235.199	39885	unknown
173.223.235.199	46534	unknown
173.223.235.199	50092	unknown
173.223.235.199	52404	unknown
173.223.235.199	60230	unknown
173.223.235.199	60290	unknown
173.223.235.205	35219	unknown
173.223.235.205	35250	unknown
173.223.235.205	42538	unknown
173.223.235.205	53794	unknown
173.223.235.205	59232	unknown
180.179.138.170	50134	unknown
180.179.138.170	50136	unknown
180.179.138.170	50140	unknown
180.179.138.170	50142	unknown
180.179.138.170	50144	unknown
180.179.138.170	50148	unknown
180.179.138.170	50152	unknown
180.179.138.170	50154	unknown
180.179.138.170	50156	unknown
180.179.138.170	50158	unknown
180.179.138.170	50162	unknown
180.179.138.170	50164	unknown
180.179.138.170	50166	unknown
180.179.138.170	50168	unknown
180.179.138.170	50170	unknown
180.179.138.170	50172	unknown
180.179.138.170	50174	unknown
180.179.138.170	50176	unknown
180.179.138.170	50182	unknown
180.179.138.170	50186	unknown
180.179.138.170	50192	unknown
180.179.138.170	50194	unknown
180.179.138.170	50198	unknown
180.179.138.170	50200	unknown
180.179.138.170	50202	unknown
180.179.138.170	50204	unknown
180.179.138.170	50212	unknown
180.179.138.170	50214	unknown
180.179.138.170	50216	unknown
180.179.138.170	50218	unknown
180.179.138.170	50222	unknown
180.179.138.170	50224	unknown
180.179.138.170	50226	unknown
180.179.138.170	50228	unknown
180.179.138.170	50230	unknown
180.179.138.170	50232	unknown
180.179.138.170	50234	unknown
180.179.138.170	50238	unknown
180.179.138.170	50240	unknown
180.179.138.170	50244	unknown
180.179.138.170	50246	unknown
180.179.138.170	50248	unknown
180.179.138.170	50250	unknown
180.179.138.170	50258	unknown
180.179.138.170	50260	unknown
180.179.138.170	50262	unknown
180.179.138.170	50264	unknown
180.179.138.170	50266	unknown
180.179.138.170	50268	unknown
180.179.138.170	50274	unknown
180.179.138.170	50276	unknown
180.179.138.170	50280	unknown
180.179.138.170	50282	unknown
180.179.138.170	50286	unknown
180.179.138.170	50288	unknown
180.179.138.170	50290	unknown
180.179.138.170	50296	unknown
180.179.138.170	50298	unknown
180.179.138.170	50300	unknown
180.179.138.170	50304	unknown
180.179.138.170	50306	unknown
180.179.138.170	50308	unknown
180.179.138.170	50312	unknown
180.179.138.170	50314	unknown
180.179.138.170	50316	unknown
180.179.138.170	50320	unknown
180.179.138.170	50322	unknown
180.179.138.170	50324	unknown
180.179.138.170	50326	unknown
180.179.138.170	50328	unknown
180.179.138.170	50336	unknown
180.179.138.170	50338	unknown
180.179.138.170	50342	unknown
180.179.138.170	50346	unknown
180.179.138.170	50350	unknown
180.179.138.170	50358	unknown
180.179.138.170	50364	unknown
180.179.138.170	50366	unknown
180.179.138.170	50368	unknown
180.179.138.170	50372	unknown
180.179.138.170	50374	unknown
180.179.138.170	50376	unknown
180.179.138.170	50382	unknown
180.179.138.170	50384	unknown
180.179.138.170	50386	unknown
180.179.138.170	50390	unknown
180.179.138.170	50392	unknown
180.179.138.170	50394	unknown
180.179.138.170	50398	unknown
180.179.138.170	50400	unknown
180.179.138.170	50404	unknown
180.179.138.170	50406	unknown
180.179.138.170	50408	unknown
180.179.138.170	50410	unknown
180.179.138.170	50414	unknown
180.179.138.170	50418	unknown
180.179.138.170	50420	unknown
180.179.138.170	50422	unknown
180.179.138.170	50426	unknown
180.179.138.170	50430	unknown
180.179.138.170	50432	unknown
180.179.138.170	50434	unknown
180.179.138.170	50438	unknown
180.179.138.170	50442	unknown
180.179.138.170	50444	unknown
180.179.138.170	50450	unknown
180.179.138.170	50452	unknown
180.179.138.170	50458	unknown
180.179.138.170	50460	unknown
180.179.138.170	50464	unknown
180.179.138.170	50466	unknown
180.179.138.170	50468	unknown
180.179.138.170	50472	unknown
180.179.138.170	50558	unknown
180.179.138.170	50560	unknown
180.179.138.170	50564	unknown
180.179.138.170	50566	unknown
180.179.138.170	50570	unknown
180.179.138.170	50572	unknown
180.179.138.170	50576	unknown
180.179.138.170	50578	unknown
180.179.138.170	50580	unknown
180.179.138.170	50584	unknown
180.179.138.170	50588	unknown
180.179.138.170	50590	unknown
180.179.138.170	50598	unknown
180.179.138.170	50600	unknown
180.179.138.170	50602	unknown
180.179.138.170	50604	unknown
180.179.138.170	50606	unknown
180.179.138.170	50610	unknown
180.179.138.170	50612	unknown
180.179.138.170	50614	unknown
180.179.138.170	50616	unknown
180.179.138.170	50620	unknown
180.179.138.170	50622	unknown
180.179.138.170	50624	unknown
180.179.138.170	50628	unknown
180.179.138.170	50632	unknown
180.179.138.170	50634	unknown
180.179.138.170	50638	unknown
180.179.138.170	50640	unknown
180.179.138.170	50644	unknown
180.179.138.170	50648	unknown
180.179.138.170	50650	unknown
180.179.138.170	50654	unknown
180.179.138.170	50656	unknown
180.179.138.170	50658	unknown
180.179.138.170	50660	unknown
180.179.138.170	50662	unknown
180.179.138.170	50664	unknown
180.179.138.170	50666	unknown
180.179.138.170	50670	unknown
180.179.138.170	50676	unknown
180.179.138.170	50678	unknown
180.179.138.170	50682	unknown
180.179.138.170	50684	unknown
180.179.138.170	50688	unknown
180.179.138.170	50690	unknown
180.179.138.170	50694	unknown
180.179.138.170	50696	unknown
180.179.138.170	50698	unknown
180.179.138.170	50700	unknown
180.179.138.170	50702	unknown
180.179.138.170	50708	unknown
180.179.138.170	50714	unknown
180.179.138.170	50716	unknown
180.179.138.170	50718	unknown
180.179.138.170	50724	unknown
180.179.138.170	50726	unknown
180.179.138.170	50728	unknown
180.179.138.170	50730	unknown
180.179.138.170	50734	unknown
180.179.138.170	50738	unknown
180.179.138.170	50740	unknown
180.179.138.170	50744	unknown
180.179.138.170	50746	unknown
180.179.138.170	50752	unknown
180.179.138.170	50754	unknown
180.179.138.170	50758	unknown
180.179.138.170	50760	unknown
180.179.138.170	50764	unknown
180.179.138.170	50766	unknown
180.179.138.170	50772	unknown
180.179.138.170	50774	unknown
180.179.138.170	50782	unknown
180.179.138.170	50784	unknown
180.179.138.170	50786	unknown
180.179.138.170	50788	unknown
180.179.138.170	50794	unknown
180.179.138.170	50798	unknown
180.179.138.170	50800	unknown
180.179.138.170	50810	unknown
180.179.138.170	50814	unknown
180.179.138.170	50822	unknown
180.179.138.170	50824	unknown
180.179.138.170	50828	unknown
180.179.138.170	50836	unknown
180.179.138.170	50840	unknown
180.179.138.170	50850	unknown
180.179.138.170	50852	unknown
180.179.138.170	50856	unknown
180.179.138.170	50862	unknown
180.179.138.170	50866	unknown
180.179.138.170	50872	unknown
180.179.138.170	50878	unknown
180.179.138.170	50882	unknown
180.179.138.170	50888	unknown
180.179.138.170	50892	unknown
180.179.138.170	50894	unknown
180.179.138.170	50896	unknown
180.179.138.170	50900	unknown
180.179.138.170	50902	unknown
180.179.138.170	50904	unknown
180.179.138.170	50906	unknown
180.179.138.170	50910	unknown
180.179.138.170	50914	unknown
180.179.138.170	50916	unknown
180.179.138.170	50918	unknown
180.179.138.170	50920	unknown
180.179.138.170	50924	unknown
180.179.138.170	50926	unknown
180.179.138.170	50928	unknown
180.179.138.170	50932	unknown
180.179.138.170	50936	unknown
180.179.138.170	50940	unknown
180.179.138.170	50944	unknown
180.179.138.170	50946	unknown
180.179.138.170	50948	unknown
180.179.138.170	50952	unknown
180.179.138.170	50954	unknown
180.179.138.170	50956	unknown
180.179.138.170	50960	unknown
180.179.138.170	50962	unknown
180.179.138.170	50966	unknown
180.179.138.170	50968	unknown
180.179.138.170	50970	unknown
180.179.138.170	50972	unknown
180.179.138.170	50974	unknown
180.179.138.170	50976	unknown
180.179.138.170	50982	unknown
180.179.138.170	50984	unknown
180.179.138.170	50988	unknown
180.179.138.170	50992	unknown
180.179.138.170	50994	unknown
180.179.138.170	50998	unknown
180.179.138.170	51000	unknown
180.179.138.170	51004	unknown
180.179.138.170	51010	unknown
180.179.138.170	51012	unknown
180.179.138.170	51014	unknown
180.179.138.170	51016	unknown
180.179.138.170	51018	unknown
180.179.138.170	51020	unknown
180.179.138.170	51024	unknown
180.179.138.170	51030	unknown
180.179.138.170	51032	unknown
180.179.138.170	51034	unknown
180.179.138.170	51038	unknown
180.179.138.170	51040	unknown
180.179.138.170	51042	unknown
180.179.138.170	51044	unknown
180.179.138.170	51054	unknown
180.179.138.170	51066	unknown
180.179.138.170	51070	unknown
180.179.138.170	51072	unknown
180.179.138.170	51078	unknown
180.179.138.170	51080	unknown
180.179.138.170	51084	unknown
180.179.138.170	51088	unknown
180.179.138.170	51090	unknown
180.179.138.170	51092	unknown
180.179.138.170	51096	unknown
180.179.138.170	51102	unknown
180.179.138.170	51108	unknown
180.179.138.170	51110	unknown
180.179.138.170	51114	unknown
180.179.138.170	51120	unknown
180.179.138.170	51124	unknown
180.179.138.170	51126	unknown
180.179.138.170	51130	unknown
180.179.138.170	51136	unknown
180.179.138.170	51142	unknown
180.179.138.170	51148	unknown
180.179.138.170	51150	unknown
180.179.138.170	51154	unknown
180.179.138.170	51156	unknown
180.179.138.170	51160	unknown
180.179.138.170	51166	unknown
180.179.138.170	51168	unknown
180.179.138.170	51172	unknown
180.179.138.170	51174	unknown
180.179.138.170	51186	unknown
180.179.138.170	51190	unknown
180.179.138.170	51192	unknown
180.179.138.170	51194	unknown
180.179.138.170	51200	unknown
180.179.138.170	51202	unknown
180.179.138.170	51204	unknown
180.179.138.170	51208	unknown
180.179.138.170	51210	unknown
180.179.138.170	51216	unknown
180.179.138.170	51218	unknown
180.179.138.170	51220	unknown
180.179.138.170	51226	unknown
180.179.138.170	51228	unknown
180.179.138.170	51234	unknown
180.179.138.170	51236	unknown
180.179.138.170	51238	unknown
180.179.138.170	51240	unknown
180.179.138.170	51242	unknown
180.179.138.170	51244	unknown
180.179.138.170	51246	unknown
180.179.138.170	51248	unknown
180.179.138.170	51252	unknown
180.179.138.170	51254	unknown
180.179.138.170	51260	unknown
180.179.138.170	51264	unknown
180.179.138.170	51268	unknown
180.179.138.170	51270	unknown
180.179.138.170	51278	unknown
180.179.138.170	51280	unknown
180.179.138.170	51286	unknown
180.179.138.170	51288	unknown
180.179.138.170	51292	unknown
180.179.138.170	51294	unknown
180.179.138.170	51296	unknown
180.179.138.170	51300	unknown
180.179.138.170	51302	unknown
180.179.138.170	51304	unknown
180.179.138.170	51308	unknown
180.179.138.170	51312	unknown
180.179.138.170	51318	unknown
180.179.138.170	51320	unknown
180.179.138.170	51324	unknown
180.179.138.170	51326	unknown
180.179.138.170	51330	unknown
180.179.138.170	51332	unknown
180.179.138.170	51338	unknown
180.179.138.170	51340	unknown
180.179.138.170	51342	unknown
180.179.138.170	51344	unknown
180.179.138.170	51348	unknown
180.179.138.170	51350	unknown
180.179.138.170	51354	unknown
180.179.138.170	51358	unknown
180.179.138.170	51360	unknown
180.179.138.170	51366	unknown
180.179.138.170	51372	unknown
180.179.138.170	51374	unknown
180.179.138.170	51378	unknown
180.179.138.170	51382	unknown
180.179.170.116	27193	unknown
180.179.170.116	28878	unknown
180.179.170.116	54401	unknown
180.179.170.116	54497	unknown
180.179.170.116	54603	unknown
180.179.170.116	55934	unknown
180.188.247.182	53420	unknown
180.188.247.182	63033	unknown
182.19.47.105	36533	unknown
182.19.47.105	54708	unknown
182.48.208.112	20551	unknown
182.48.217.234	33550	unknown
182.48.219.32	27159	unknown
182.48.219.32	27445	unknown
182.48.221.241	61728	unknown
182.48.221.241	61959	unknown
182.48.224.104	60649	unknown
182.48.224.104	60813	unknown
182.48.224.104	60996	unknown
182.59.232.135	21841	unknown
182.59.232.135	21842	unknown
182.59.232.135	21843	unknown
182.59.232.135	21844	unknown
182.59.232.135	21845	unknown
182.59.232.135	21846	unknown
182.66.212.30	43796	unknown
182.69.177.109	28573	unknown
182.69.177.109	31680	unknown
182.69.178.176	32566	unknown
182.78.248.214	17033	unknown
182.79.250.182	39368	unknown
182.79.250.182	39370	unknown
182.79.250.182	39372	unknown
182.79.250.182	39374	unknown
182.79.250.182	39376	unknown
182.79.250.182	39378	unknown
183.82.115.7	19486	unknown
183.82.115.7	46509	unknown
183.82.12.165	36884	unknown
183.82.12.165	65501	unknown
183.82.12.182	52756	unknown
183.82.12.183	39552	unknown
183.82.12.183	41491	unknown
183.82.12.183	41494	unknown
183.82.12.183	55809	unknown
183.82.12.183	55820	unknown
183.82.12.183	56696	unknown
183.82.12.188	34031	unknown
183.82.12.188	37255	unknown
183.82.12.191	39844	unknown
183.82.12.191	43506	unknown
183.82.96.57	11659	unknown
183.83.54.146	27940	unknown
183.83.54.146	28304	unknown
183.83.54.146	28530	unknown
183.83.54.146	28788	unknown
184.51.192.204	38253	unknown
184.51.192.204	40559	unknown
184.51.192.204	41339	unknown
184.51.192.204	48745	unknown
184.51.192.204	52230	unknown
184.51.192.204	52993	unknown
184.51.192.204	53278	unknown
184.51.192.204	60073	unknown
184.51.192.204	63147	unknown
184.51.192.206	33223	unknown
184.51.192.206	33826	unknown
184.51.192.206	33835	unknown
184.51.192.206	33840	unknown
184.51.192.206	33878	unknown
184.51.192.206	33888	unknown
184.51.192.206	33905	unknown
184.51.192.206	34113	unknown
184.51.192.206	34300	unknown
184.51.192.206	34792	unknown
184.51.192.206	34801	unknown
184.51.192.206	35313	unknown
184.51.192.206	35458	unknown
184.51.192.206	35565	unknown
184.51.192.206	35780	unknown
184.51.192.206	35791	unknown
184.51.192.206	35888	unknown
184.51.192.206	36126	unknown
184.51.192.206	36127	unknown
184.51.192.206	39551	unknown
184.51.192.206	39566	unknown
184.51.192.206	39571	unknown
184.51.192.206	39578	unknown
184.51.192.206	39579	unknown
184.51.192.206	39588	unknown
184.51.192.206	39613	unknown
184.51.192.206	39616	unknown
184.51.192.206	39625	unknown
184.51.192.206	39632	unknown
184.51.192.206	39643	unknown
184.51.192.206	39687	unknown
184.51.192.206	39709	unknown
184.51.192.206	39720	unknown
184.51.192.206	39725	unknown
184.51.192.206	39730	unknown
184.51.192.206	39743	unknown
184.51.192.206	39752	unknown
184.51.192.206	39761	unknown
184.51.192.206	39783	unknown
184.51.192.206	39803	unknown
184.51.192.206	39898	unknown
184.51.192.206	40193	unknown
184.51.192.206	40196	unknown
184.51.192.206	40203	unknown
184.51.192.206	41618	unknown
184.51.192.206	47416	unknown
184.51.192.206	47421	unknown
184.51.192.206	47430	unknown
184.51.192.206	47445	unknown
184.51.192.206	47456	unknown
184.51.192.206	47457	unknown
184.51.192.206	47472	unknown
184.51.192.206	48568	unknown
184.51.192.206	54473	unknown
184.51.192.207	47229	unknown
184.51.192.207	53110	unknown
184.51.192.207	53119	unknown
184.51.192.207	53373	unknown
184.51.192.207	56994	unknown
184.51.192.207	56995	unknown
184.51.192.207	57179	unknown
184.51.192.207	57224	unknown
184.51.192.207	57233	unknown
184.51.192.207	57360	unknown
184.51.192.207	58575	unknown
184.51.192.207	58994	unknown
184.51.192.207	61872	unknown
184.51.192.212	35155	unknown
184.51.192.212	35156	unknown
184.51.192.212	35167	unknown
184.51.192.212	35176	unknown
184.51.192.212	35191	unknown
184.51.192.212	35206	unknown
184.51.192.212	35221	unknown
184.51.192.212	35228	unknown
184.51.192.212	35229	unknown
184.51.192.212	35232	unknown
184.51.192.212	35247	unknown
184.51.192.212	35252	unknown
184.51.192.212	35265	unknown
184.51.192.212	35276	unknown
184.51.192.212	35279	unknown
184.51.192.212	35284	unknown
184.51.192.212	35285	unknown
184.51.192.212	35300	unknown
184.51.192.212	35313	unknown
184.51.192.212	35314	unknown
184.51.192.212	35323	unknown
184.51.192.212	35328	unknown
184.51.192.212	35329	unknown
184.51.192.212	35338	unknown
184.51.192.212	35339	unknown
184.51.192.212	35348	unknown
184.51.192.212	35359	unknown
184.51.192.212	35364	unknown
184.51.192.212	35367	unknown
184.51.192.212	35372	unknown
184.51.192.212	35375	unknown
184.51.192.212	38821	unknown
184.51.192.212	38822	unknown
184.51.192.212	38833	unknown
184.51.192.212	38836	unknown
184.51.192.212	38839	unknown
184.51.192.212	38840	unknown
184.51.192.212	38845	unknown
184.51.192.212	38850	unknown
184.51.192.212	38857	unknown
184.51.192.212	38862	unknown
184.51.192.212	38863	unknown
184.51.192.212	38874	unknown
184.51.192.212	38881	unknown
184.51.192.212	38896	unknown
184.51.192.212	38905	unknown
184.51.192.212	38912	unknown
184.51.192.212	38919	unknown
184.51.192.212	38920	unknown
184.51.192.212	38921	unknown
184.51.192.212	38928	unknown
184.51.192.212	38943	unknown
184.51.192.212	38958	unknown
184.51.192.212	38973	unknown
184.51.192.212	38974	unknown
184.51.192.212	38981	unknown
184.51.192.212	38984	unknown
184.51.192.212	38991	unknown
184.51.192.212	39006	unknown
184.51.192.212	39009	unknown
184.51.192.212	39010	unknown
184.51.192.212	39017	unknown
184.51.192.212	39398	unknown
184.51.192.212	39403	unknown
184.51.192.212	39414	unknown
184.51.192.212	39429	unknown
184.51.192.212	39444	unknown
184.51.192.212	39449	unknown
184.51.192.212	39462	unknown
184.51.192.212	39473	unknown
184.51.192.212	39478	unknown
184.51.192.212	39481	unknown
184.51.192.212	39492	unknown
184.51.192.212	39505	unknown
184.51.192.212	39506	unknown
184.51.192.212	39509	unknown
184.51.192.212	39522	unknown
184.51.192.212	39537	unknown
184.51.192.212	39548	unknown
184.51.192.212	39551	unknown
184.51.192.212	39560	unknown
184.51.192.212	39575	unknown
184.51.192.212	39578	unknown
184.51.192.212	39583	unknown
184.51.192.212	39586	unknown
184.51.192.212	39601	unknown
184.51.192.212	39606	unknown
184.51.192.212	39613	unknown
184.51.192.212	39626	unknown
184.51.192.212	39629	unknown
184.51.192.212	39640	unknown
184.51.192.212	39643	unknown
184.51.192.212	39646	unknown
184.51.192.212	39647	unknown
184.51.192.212	39652	unknown
184.51.192.212	39665	unknown
184.51.192.212	39670	unknown
184.51.192.212	39685	unknown
184.51.192.212	39700	unknown
184.51.192.212	39713	unknown
184.51.192.212	39718	unknown
184.51.192.212	39729	unknown
184.51.192.212	39738	unknown
184.51.192.212	39751	unknown
184.51.192.212	39754	unknown
184.51.192.212	40630	unknown
184.51.192.212	40643	unknown
184.51.192.212	40646	unknown
184.51.192.212	40649	unknown
184.51.192.212	40660	unknown
184.51.192.212	40661	unknown
184.51.192.212	40668	unknown
184.51.192.212	40681	unknown
184.51.192.212	40688	unknown
184.51.192.212	40703	unknown
184.51.192.212	40718	unknown
184.51.192.212	40725	unknown
184.51.192.212	40730	unknown
184.51.192.212	40731	unknown
184.51.192.212	40740	unknown
184.51.192.212	40749	unknown
184.51.192.212	40760	unknown
184.51.192.212	40775	unknown
184.51.192.212	40788	unknown
184.51.192.212	40801	unknown
184.51.192.212	40814	unknown
184.51.192.212	41104	unknown
184.51.192.212	41113	unknown
184.51.192.212	41118	unknown
184.51.192.212	41133	unknown
184.51.192.212	41643	unknown
184.51.192.212	42759	unknown
184.51.192.212	42764	unknown
184.51.192.212	42765	unknown
184.51.192.212	42768	unknown
184.51.192.212	42773	unknown
184.51.192.212	42780	unknown
184.51.192.212	42789	unknown
184.51.192.212	42796	unknown
184.51.192.212	42803	unknown
184.51.192.212	42816	unknown
184.51.192.212	42831	unknown
184.51.192.212	42836	unknown
184.51.192.212	42843	unknown
184.51.192.212	42844	unknown
184.51.192.212	42847	unknown
184.51.192.212	42854	unknown
184.51.192.212	42861	unknown
184.51.192.212	42873	unknown
184.51.192.212	42874	unknown
184.51.192.212	42877	unknown
184.51.192.212	42884	unknown
184.51.192.212	42891	unknown
184.51.192.212	42892	unknown
184.51.192.212	42897	unknown
184.51.192.212	42904	unknown
184.51.192.212	42905	unknown
184.51.192.212	42911	unknown
184.51.192.212	42917	unknown
184.51.192.212	42918	unknown
184.51.192.212	42922	unknown
184.51.192.212	42929	unknown
184.51.192.212	42930	unknown
184.51.192.212	42932	unknown
184.51.192.212	42934	unknown
184.51.192.212	42937	unknown
184.51.192.212	42939	unknown
184.51.192.212	42940	unknown
184.51.192.212	42948	unknown
184.51.192.212	42955	unknown
184.51.192.212	42957	unknown
184.51.192.212	42958	unknown
184.51.192.212	42959	unknown
184.51.192.212	42964	unknown
184.51.192.212	42966	unknown
184.51.192.212	42971	unknown
184.51.192.212	42973	unknown
184.51.192.212	42976	unknown
184.51.192.212	42980	unknown
184.51.192.212	42983	unknown
184.51.192.212	42991	unknown
184.51.192.212	42992	unknown
184.51.192.212	42993	unknown
184.51.192.212	42997	unknown
184.51.192.212	42998	unknown
184.51.192.212	43001	unknown
184.51.192.212	43002	unknown
184.51.192.212	43005	unknown
184.51.192.212	43009	unknown
184.51.192.212	43020	unknown
184.51.192.212	43023	unknown
184.51.192.212	43024	unknown
184.51.192.212	43031	unknown
184.51.192.212	43034	unknown
184.51.192.212	43039	unknown
184.51.192.212	43046	unknown
184.51.192.212	43055	unknown
184.51.192.212	43070	unknown
184.51.192.212	43075	unknown
184.51.192.212	43090	unknown
184.51.192.212	43095	unknown
184.51.192.212	43100	unknown
184.51.192.212	43115	unknown
184.51.192.212	43116	unknown
184.51.192.212	43131	unknown
184.51.192.212	43136	unknown
184.51.192.212	43147	unknown
184.51.192.212	44153	unknown
184.51.192.212	44156	unknown
184.51.192.212	44167	unknown
184.51.192.212	44168	unknown
184.51.192.212	44183	unknown
184.51.192.212	44192	unknown
184.51.192.212	44193	unknown
184.51.192.212	44202	unknown
184.51.192.212	44203	unknown
184.51.192.212	44208	unknown
184.51.192.212	44217	unknown
184.51.192.212	44222	unknown
184.51.192.212	44233	unknown
184.51.192.212	44236	unknown
184.51.192.212	44241	unknown
184.51.192.212	44246	unknown
184.51.192.212	44257	unknown
184.51.192.212	44258	unknown
184.51.192.212	44271	unknown
184.51.192.212	44286	unknown
184.51.192.212	44297	unknown
184.51.192.212	44306	unknown
184.51.192.212	44307	unknown
184.51.192.212	44320	unknown
184.51.192.212	44325	unknown
184.51.192.212	44338	unknown
184.51.192.212	44347	unknown
184.51.192.212	44804	unknown
184.51.192.212	44817	unknown
184.51.192.212	44830	unknown
184.51.192.212	44831	unknown
184.51.192.212	44840	unknown
184.51.192.212	44847	unknown
184.51.192.212	44858	unknown
184.51.192.212	44869	unknown
184.51.192.212	44870	unknown
184.51.192.212	44885	unknown
184.51.192.212	44898	unknown
184.51.192.212	44913	unknown
184.51.192.212	44926	unknown
184.51.192.212	44929	unknown
184.51.192.212	44934	unknown
184.51.192.212	44949	unknown
184.51.192.212	44950	unknown
184.51.192.212	44959	unknown
184.51.192.212	44970	unknown
184.51.192.212	44985	unknown
184.51.192.212	44996	unknown
184.51.192.212	45005	unknown
184.51.192.212	45010	unknown
184.51.192.212	45011	unknown
184.51.192.212	45020	unknown
184.51.192.212	45025	unknown
184.51.192.212	45030	unknown
184.51.192.212	45043	unknown
184.51.192.212	45563	unknown
184.51.192.212	45929	unknown
184.51.192.212	49234	unknown
184.51.192.212	49243	unknown
184.51.192.212	49246	unknown
184.51.192.212	49249	unknown
184.51.192.212	49262	unknown
184.51.192.212	49265	unknown
184.51.192.212	49276	unknown
184.51.192.212	49289	unknown
184.51.192.212	49292	unknown
184.51.192.212	49294	unknown
184.51.192.212	49301	unknown
184.51.192.212	49305	unknown
184.51.192.212	49306	unknown
184.51.192.212	49312	unknown
184.51.192.212	49317	unknown
184.51.192.212	49324	unknown
184.51.192.212	49325	unknown
184.51.192.212	49329	unknown
184.51.192.212	49330	unknown
184.51.192.212	49331	unknown
184.51.192.212	49332	unknown
184.51.192.212	49336	unknown
184.51.192.212	49343	unknown
184.51.192.212	49345	unknown
184.51.192.212	49346	unknown
184.51.192.212	49351	unknown
184.51.192.212	49352	unknown
184.51.192.212	49361	unknown
184.51.192.212	49365	unknown
184.51.192.212	49374	unknown
184.51.192.212	49376	unknown
184.51.192.212	49381	unknown
184.51.192.212	49382	unknown
184.51.192.212	49385	unknown
184.51.192.212	49396	unknown
184.51.192.212	49398	unknown
184.51.192.212	49411	unknown
184.51.192.212	49413	unknown
184.51.192.212	49414	unknown
184.51.192.212	49420	unknown
184.51.192.212	49421	unknown
184.51.192.212	49431	unknown
184.51.192.212	49436	unknown
184.51.192.212	49442	unknown
184.51.192.212	49447	unknown
184.51.192.212	49449	unknown
184.51.192.212	49450	unknown
184.51.192.212	49452	unknown
184.51.192.212	49455	unknown
184.51.192.212	49465	unknown
184.51.192.212	49470	unknown
184.51.192.212	49476	unknown
184.51.192.212	49479	unknown
184.51.192.212	49484	unknown
184.51.192.212	49493	unknown
184.51.192.212	50960	unknown
184.51.192.212	50963	unknown
184.51.192.212	50978	unknown
184.51.192.212	50985	unknown
184.51.192.212	50987	unknown
184.51.192.212	50992	unknown
