IP	Port	Protocol
10.79.1.33	60070	unknown
10.79.1.33	60130	unknown
10.79.1.33	6022	unknown
10.79.1.33	60391	unknown
10.79.1.33	60420	unknown
10.79.1.33	60422	unknown
10.79.1.33	6046	unknown
10.79.1.33	60530	unknown
10.79.1.33	60643	unknown
10.79.1.33	60690	unknown
10.79.1.33	60709	unknown
10.79.1.33	60737	unknown
10.79.1.33	60771	unknown
10.79.1.33	60815	unknown
10.79.1.33	60866	unknown
10.79.1.33	60939	unknown
10.79.1.33	61095	unknown
10.79.1.33	61111	unknown
10.79.1.33	61184	unknown
10.79.1.33	61670	unknown
10.79.1.33	61783	unknown
10.79.1.33	61865	unknown
10.79.1.33	61887	unknown
10.79.1.33	61922	unknown
10.79.1.33	62155	unknown
10.79.1.33	6226	unknown
10.79.1.33	62289	unknown
10.79.1.33	62296	unknown
10.79.1.33	62339	unknown
10.79.1.33	62595	unknown
10.79.1.33	62630	unknown
10.79.1.33	62692	unknown
10.79.1.33	6272	unknown
10.79.1.33	62880	unknown
10.79.1.33	63201	unknown
10.79.1.33	63212	unknown
10.79.1.33	63283	unknown
10.79.1.33	63301	unknown
10.79.1.33	63360	unknown
10.79.1.33	63462	unknown
10.79.1.33	63466	unknown
10.79.1.33	63554	unknown
10.79.1.33	63620	unknown
10.79.1.33	63717	unknown
10.79.1.33	63855	unknown
10.79.1.33	63898	unknown
10.79.1.33	63905	unknown
10.79.1.33	64120	unknown
10.79.1.33	64262	unknown
10.79.1.33	64322	unknown
10.79.1.33	64416	unknown
10.79.1.33	64473	unknown
10.79.1.33	64553	unknown
10.79.1.33	64635	unknown
10.79.1.33	64640	unknown
10.79.1.33	6473	unknown
10.79.1.33	64996	unknown
10.79.1.33	65025	unknown
10.79.1.33	65056	unknown
10.79.1.33	65063	unknown
10.79.1.33	65095	unknown
10.79.1.33	65109	unknown
10.79.1.33	65155	unknown
10.79.1.33	65206	unknown
10.79.1.33	65251	unknown
10.79.1.33	65355	unknown
10.79.1.33	65391	unknown
10.79.1.33	6558	unknown
10.79.1.33	6592	unknown
10.79.1.33	6631	unknown
10.79.1.33	6654	unknown
10.79.1.33	6720	unknown
10.79.1.33	6758	unknown
10.79.1.33	6788	unknown
10.79.1.33	6818	unknown
10.79.1.33	6858	unknown
10.79.1.33	7022	unknown
10.79.1.33	7090	unknown
10.79.1.33	7101	unknown
10.79.1.33	7146	unknown
10.79.1.33	7237	unknown
10.79.1.33	7300	unknown
10.79.1.33	7459	unknown
10.79.1.33	7596	unknown
10.79.1.33	7748	unknown
10.79.1.33	7840	unknown
10.79.1.33	7905	unknown
10.79.1.33	8003	unknown
10.79.1.33	8005	unknown
10.79.1.33	8102	unknown
10.79.1.33	8249	unknown
10.79.1.33	8255	unknown
10.79.1.33	8292	unknown
10.79.1.33	8451	unknown
10.79.1.33	8577	unknown
10.79.1.33	8581	unknown
10.79.1.33	8616	unknown
10.79.1.33	9191	unknown
10.79.1.33	9218	unknown
10.79.1.33	9255	unknown
10.79.1.33	9532	unknown
10.79.1.33	9689	unknown
10.79.1.33	9700	unknown
10.79.1.33	9718	unknown
10.79.1.33	9861	unknown
10.79.1.33	9865	unknown
10.79.1.33	9917	unknown
10.79.1.33	9943	unknown
10.79.1.34	10184	unknown
10.79.1.34	10254	unknown
10.79.1.34	10314	unknown
10.79.1.34	10371	unknown
10.79.1.34	1062	unknown
10.79.1.34	10722	unknown
10.79.1.34	10770	unknown
10.79.1.34	10790	unknown
10.79.1.34	10806	unknown
10.79.1.34	10854	unknown
10.79.1.34	1091	unknown
10.79.1.34	11140	unknown
10.79.1.34	1133	unknown
10.79.1.34	11425	unknown
10.79.1.34	11449	unknown
10.79.1.34	11497	unknown
10.79.1.34	11544	unknown
10.79.1.34	1177	unknown
10.79.1.34	12262	unknown
10.79.1.34	12354	unknown
10.79.1.34	12359	unknown
10.79.1.34	12773	unknown
10.79.1.34	12801	unknown
10.79.1.34	13058	unknown
10.79.1.34	13062	unknown
10.79.1.34	13128	unknown
10.79.1.34	13190	unknown
10.79.1.34	13192	unknown
10.79.1.34	13281	unknown
10.79.1.34	13282	unknown
10.79.1.34	13382	unknown
10.79.1.34	13671	unknown
10.79.1.34	13694	unknown
10.79.1.34	13700	unknown
10.79.1.34	13771	unknown
10.79.1.34	13952	unknown
10.79.1.34	14082	unknown
10.79.1.34	14304	unknown
10.79.1.34	14600	unknown
10.79.1.34	14722	unknown
10.79.1.34	14724	unknown
10.79.1.34	14777	unknown
10.79.1.34	14818	unknown
10.79.1.34	14921	unknown
10.79.1.34	15139	unknown
10.79.1.34	15159	unknown
10.79.1.34	15333	unknown
10.79.1.34	1543	unknown
10.79.1.34	15435	unknown
10.79.1.34	1568	unknown
10.79.1.34	15681	unknown
10.79.1.34	15682	unknown
10.79.1.34	15749	unknown
10.79.1.34	15781	unknown
10.79.1.34	15820	unknown
10.79.1.34	15855	unknown
10.79.1.34	16039	unknown
10.79.1.34	16064	unknown
10.79.1.34	1607	unknown
10.79.1.34	16352	unknown
10.79.1.34	16391	unknown
10.79.1.34	16710	unknown
10.79.1.34	16760	unknown
10.79.1.34	16867	unknown
10.79.1.34	1700	unknown
10.79.1.34	17119	unknown
10.79.1.34	17240	unknown
10.79.1.34	17284	unknown
10.79.1.34	17474	unknown
10.79.1.34	1750	unknown
10.79.1.34	1760	unknown
10.79.1.34	17704	unknown
10.79.1.34	17798	unknown
10.79.1.34	17930	unknown
10.79.1.34	17949	unknown
10.79.1.34	17992	unknown
10.79.1.34	18054	unknown
10.79.1.34	18103	unknown
10.79.1.34	18168	unknown
10.79.1.34	18405	unknown
10.79.1.34	18486	unknown
10.79.1.34	1856	unknown
10.79.1.34	1857	unknown
10.79.1.34	18691	unknown
10.79.1.34	18756	unknown
10.79.1.34	18760	unknown
10.79.1.34	1901	unknown
10.79.1.34	19075	unknown
10.79.1.34	19172	unknown
10.79.1.34	19269	unknown
10.79.1.34	19302	unknown
10.79.1.34	19377	unknown
10.79.1.34	19527	unknown
10.79.1.34	19587	unknown
10.79.1.34	19712	unknown
10.79.1.34	2019	unknown
10.79.1.34	20215	unknown
10.79.1.34	20333	unknown
10.79.1.34	20354	unknown
10.79.1.34	20450	unknown
10.79.1.34	20461	unknown
10.79.1.34	20469	unknown
10.79.1.34	20480	unknown
10.79.1.34	20546	unknown
10.79.1.34	20871	unknown
10.79.1.34	21057	unknown
10.79.1.34	21122	unknown
10.79.1.34	21504	unknown
10.79.1.34	21769	unknown
10.79.1.34	21826	unknown
10.79.1.34	2183	unknown
10.79.1.34	22236	unknown
10.79.1.34	22498	unknown
10.79.1.34	22557	unknown
10.79.1.34	22592	unknown
10.79.1.34	22802	unknown
10.79.1.34	22854	unknown
10.79.1.34	22915	unknown
10.79.1.34	23012	unknown
10.79.1.34	23266	unknown
10.79.1.34	23307	unknown
10.79.1.34	2340	unknown
10.79.1.34	23424	unknown
10.79.1.34	2356	unknown
10.79.1.34	23620	unknown
10.79.1.34	23681	unknown
10.79.1.34	23708	unknown
10.79.1.34	23811	unknown
10.79.1.34	23946	unknown
10.79.1.34	24036	unknown
10.79.1.34	2407	unknown
10.79.1.34	24292	unknown
10.79.1.34	2432	unknown
10.79.1.34	24385	unknown
10.79.1.34	24583	unknown
10.79.1.34	24992	unknown
10.79.1.34	25101	unknown
10.79.1.34	25152	unknown
10.79.1.34	25255	unknown
10.79.1.34	25278	unknown
10.79.1.34	25477	unknown
10.79.1.34	25592	unknown
10.79.1.34	25660	unknown
10.79.1.34	25767	unknown
10.79.1.34	25783	unknown
10.79.1.34	25873	unknown
10.79.1.34	26154	unknown
10.79.1.34	26205	unknown
10.79.1.34	26340	unknown
10.79.1.34	26481	unknown
10.79.1.34	26502	unknown
10.79.1.34	26626	unknown
10.79.1.34	27110	unknown
10.79.1.34	27111	unknown
10.79.1.34	27272	unknown
10.79.1.34	27281	unknown
10.79.1.34	27400	unknown
10.79.1.34	27421	unknown
10.79.1.34	27714	unknown
10.79.1.34	27813	unknown
10.79.1.34	2784	unknown
10.79.1.34	27908	unknown
10.79.1.34	28121	unknown
10.79.1.34	28280	unknown
10.79.1.34	28384	unknown
10.79.1.34	28900	unknown
10.79.1.34	28930	unknown
10.79.1.34	29039	unknown
10.79.1.34	29119	unknown
10.79.1.34	29250	unknown
10.79.1.34	29252	unknown
10.79.1.34	29411	unknown
10.79.1.34	29505	unknown
10.79.1.34	29516	unknown
10.79.1.34	29618	unknown
10.79.1.34	29696	unknown
10.79.1.34	29767	unknown
10.79.1.34	29929	unknown
10.79.1.34	29993	unknown
10.79.1.34	30031	unknown
10.79.1.34	30063	unknown
10.79.1.34	30153	unknown
10.79.1.34	30170	unknown
10.79.1.34	30245	unknown
10.79.1.34	30276	unknown
10.79.1.34	30283	unknown
10.79.1.34	30339	unknown
10.79.1.34	30402	unknown
10.79.1.34	3044	unknown
10.79.1.34	3046	unknown
10.79.1.34	30529	unknown
10.79.1.34	30694	unknown
10.79.1.34	30728	unknown
10.79.1.34	30854	unknown
10.79.1.34	30939	unknown
10.79.1.34	31133	unknown
10.79.1.34	31205	unknown
10.79.1.34	31365	unknown
10.79.1.34	31396	unknown
10.79.1.34	31490	unknown
10.79.1.34	31506	unknown
10.79.1.34	31558	unknown
10.79.1.34	31611	unknown
10.79.1.34	31912	unknown
10.79.1.34	31930	unknown
10.79.1.34	3202	unknown
10.79.1.34	32115	unknown
10.79.1.34	32153	unknown
10.79.1.34	32382	unknown
10.79.1.34	32447	unknown
10.79.1.34	32474	unknown
10.79.1.34	32489	unknown
10.79.1.34	32677	unknown
10.79.1.34	32724	unknown
10.79.1.34	32999	unknown
10.79.1.34	33045	unknown
10.79.1.34	33095	unknown
10.79.1.34	33156	unknown
10.79.1.34	33235	unknown
10.79.1.34	33275	unknown
10.79.1.34	33615	unknown
10.79.1.34	33654	unknown
10.79.1.34	33666	unknown
10.79.1.34	33699	unknown
10.79.1.34	33765	unknown
10.79.1.34	33861	unknown
10.79.1.34	33952	unknown
10.79.1.34	33959	unknown
10.79.1.34	34112	unknown
10.79.1.34	34126	unknown
10.79.1.34	34357	unknown
10.79.1.34	34383	unknown
10.79.1.34	34386	unknown
10.79.1.34	34486	unknown
10.79.1.34	34626	unknown
10.79.1.34	34912	unknown
10.79.1.34	34949	unknown
10.79.1.34	34977	unknown
10.79.1.34	35003	unknown
10.79.1.34	35382	unknown
10.79.1.34	3553	unknown
10.79.1.34	35557	unknown
10.79.1.34	35567	unknown
10.79.1.34	3558	unknown
10.79.1.34	35621	unknown
10.79.1.34	35649	unknown
10.79.1.34	35842	unknown
10.79.1.34	36068	unknown
10.79.1.34	36230	unknown
10.79.1.34	36260	unknown
10.79.1.34	36327	unknown
10.79.1.34	3649	unknown
10.79.1.34	36823	unknown
10.79.1.34	37262	unknown
10.79.1.34	37350	unknown
10.79.1.34	37390	unknown
10.79.1.34	37402	unknown
10.79.1.34	37438	unknown
10.79.1.34	37571	unknown
10.79.1.34	37576	unknown
10.79.1.34	37703	unknown
10.79.1.34	37750	unknown
10.79.1.34	37764	unknown
10.79.1.34	37858	unknown
10.79.1.34	38022	unknown
10.79.1.34	38049	unknown
10.79.1.34	38165	unknown
10.79.1.34	38212	unknown
10.79.1.34	38532	unknown
10.79.1.34	38563	unknown
10.79.1.34	38686	unknown
10.79.1.34	38760	unknown
10.79.1.34	38875	unknown
10.79.1.34	38953	unknown
10.79.1.34	39040	unknown
10.79.1.34	3911	unknown
10.79.1.34	39125	unknown
10.79.1.34	39175	unknown
10.79.1.34	39241	unknown
10.79.1.34	39428	unknown
10.79.1.34	39490	unknown
10.79.1.34	39558	unknown
10.79.1.34	39562	unknown
10.79.1.34	39566	unknown
10.79.1.34	39663	unknown
10.79.1.34	39811	unknown
10.79.1.34	40066	unknown
10.79.1.34	40134	unknown
10.79.1.34	40160	unknown
10.79.1.34	40293	unknown
10.79.1.34	40326	unknown
10.79.1.34	40424	unknown
10.79.1.34	40430	unknown
10.79.1.34	40446	unknown
10.79.1.34	40500	unknown
10.79.1.34	40578	unknown
10.79.1.34	40583	unknown
10.79.1.34	40644	unknown
10.79.1.34	4068	unknown
10.79.1.34	40775	unknown
10.79.1.34	40844	unknown
10.79.1.34	40930	unknown
10.79.1.34	40934	unknown
10.79.1.34	40959	unknown
10.79.1.34	40962	unknown
10.79.1.34	41093	unknown
10.79.1.34	41125	unknown
10.79.1.34	4132	unknown
10.79.1.34	41389	unknown
10.79.1.34	4157	unknown
10.79.1.34	41659	unknown
10.79.1.34	41668	unknown
10.79.1.34	42018	unknown
10.79.1.34	42044	unknown
10.79.1.34	42068	unknown
10.79.1.34	42113	unknown
10.79.1.34	42208	unknown
10.79.1.34	4226	unknown
10.79.1.34	42268	unknown
10.79.1.34	42270	unknown
10.79.1.34	42383	unknown
10.79.1.34	42528	unknown
10.79.1.34	42624	unknown
10.79.1.34	4264	unknown
10.79.1.34	42660	unknown
10.79.1.34	42672	unknown
10.79.1.34	42674	unknown
10.79.1.34	42800	unknown
10.79.1.34	42821	unknown
10.79.1.34	42854	unknown
10.79.1.34	42887	unknown
10.79.1.34	43074	unknown
10.79.1.34	43112	unknown
10.79.1.34	4313	unknown
10.79.1.34	43184	unknown
10.79.1.34	43270	unknown
10.79.1.34	43372	unknown
10.79.1.34	43460	unknown
10.79.1.34	43531	unknown
10.79.1.34	43589	unknown
10.79.1.34	43777	unknown
10.79.1.34	43833	unknown
10.79.1.34	43843	unknown
10.79.1.34	4387	unknown
10.79.1.34	43907	unknown
10.79.1.34	43943	unknown
10.79.1.34	43965	unknown
10.79.1.34	44013	unknown
10.79.1.34	44022	unknown
10.79.1.34	44041	unknown
10.79.1.34	44042	unknown
10.79.1.34	44161	unknown
10.79.1.34	44344	unknown
10.79.1.34	44517	unknown
10.79.1.34	44596	unknown
10.79.1.34	44643	unknown
10.79.1.34	44758	unknown
10.79.1.34	4482	unknown
10.79.1.34	4483	unknown
10.79.1.34	44931	unknown
10.79.1.34	44999	unknown
10.79.1.34	45058	unknown
10.79.1.34	45113	unknown
10.79.1.34	4522	unknown
10.79.1.34	45242	unknown
10.79.1.34	45257	unknown
10.79.1.34	45279	unknown
10.79.1.34	45283	unknown
10.79.1.34	45374	unknown
10.79.1.34	45509	unknown
10.79.1.34	45525	unknown
10.79.1.34	45710	unknown
10.79.1.34	45720	unknown
10.79.1.34	45788	unknown
10.79.1.34	45795	unknown
10.79.1.34	4592	unknown
10.79.1.34	46073	unknown
10.79.1.34	46191	unknown
10.79.1.34	46439	unknown
10.79.1.34	46456	unknown
10.79.1.34	46561	unknown
10.79.1.34	46566	unknown
10.79.1.34	46727	unknown
10.79.1.34	4679	unknown
10.79.1.34	4713	unknown
10.79.1.34	47188	unknown
10.79.1.34	47208	unknown
10.79.1.34	47222	unknown
10.79.1.34	47269	unknown
10.79.1.34	47486	unknown
10.79.1.34	47694	unknown
10.79.1.34	47975	unknown
10.79.1.34	48031	unknown
10.79.1.34	48193	unknown
10.79.1.34	48356	unknown
10.79.1.34	48454	unknown
10.79.1.34	48464	unknown
10.79.1.34	48520	unknown
10.79.1.34	48551	unknown
10.79.1.34	48933	unknown
10.79.1.34	49024	unknown
10.79.1.34	49134	unknown
10.79.1.34	4925	unknown
10.79.1.34	49431	unknown
10.79.1.34	49448	unknown
10.79.1.34	49537	unknown
10.79.1.34	49573	unknown
10.79.1.34	49633	unknown
10.79.1.34	49888	unknown
10.79.1.34	49998	unknown
10.79.1.34	5001	unknown
10.79.1.34	5005	unknown
10.79.1.34	50080	unknown
10.79.1.34	50175	unknown
10.79.1.34	50246	unknown
10.79.1.34	50356	unknown
10.79.1.34	50400	unknown
10.79.1.34	50566	unknown
10.79.1.34	50726	unknown
10.79.1.34	50758	unknown
10.79.1.34	50799	unknown
10.79.1.34	50820	unknown
10.79.1.34	50913	unknown
10.79.1.34	5095	unknown
10.79.1.34	51002	unknown
10.79.1.34	51010	unknown
10.79.1.34	51109	unknown
10.79.1.34	5128	unknown
10.79.1.34	5130	unknown
10.79.1.34	51332	unknown
10.79.1.34	51410	unknown
10.79.1.34	51746	unknown
10.79.1.34	51753	unknown
10.79.1.34	51778	unknown
10.79.1.34	51901	unknown
10.79.1.34	51905	unknown
10.79.1.34	51928	unknown
10.79.1.34	52200	unknown
10.79.1.34	52414	unknown
10.79.1.34	52447	unknown
10.79.1.34	52737	unknown
10.79.1.34	5283	unknown
10.79.1.34	52864	unknown
10.79.1.34	52902	unknown
10.79.1.34	52953	unknown
10.79.1.34	53095	unknown
10.79.1.34	53161	unknown
10.79.1.34	53162	unknown
10.79.1.34	53262	unknown
10.79.1.34	53376	unknown
10.79.1.34	53446	unknown
10.79.1.34	5351	unknown
10.79.1.34	53667	unknown
10.79.1.34	53782	unknown
10.79.1.34	53828	unknown
10.79.1.34	5383	unknown
10.79.1.34	53894	unknown
10.79.1.34	53986	unknown
10.79.1.34	54092	unknown
10.79.1.34	54149	unknown
10.79.1.34	54278	unknown
10.79.1.34	54371	unknown
10.79.1.34	54464	unknown
10.79.1.34	54482	unknown
10.79.1.34	54536	unknown
10.79.1.34	54920	unknown
10.79.1.34	54977	unknown
10.79.1.34	55013	unknown
10.79.1.34	5506	unknown
10.79.1.34	55173	unknown
10.79.1.34	55451	unknown
10.79.1.34	55529	unknown
10.79.1.34	55574	unknown
10.79.1.34	55614	unknown
10.79.1.34	5576	unknown
10.79.1.34	55846	unknown
10.79.1.34	55849	unknown
10.79.1.34	5589	unknown
10.79.1.34	55957	unknown
10.79.1.34	5600	unknown
10.79.1.34	56058	unknown
10.79.1.34	56085	unknown
10.79.1.34	56291	unknown
10.79.1.34	56387	unknown
10.79.1.34	56402	unknown
10.79.1.34	56408	unknown
10.79.1.34	56420	unknown
10.79.1.34	56476	unknown
10.79.1.34	56497	unknown
10.79.1.34	56577	unknown
10.79.1.34	56615	unknown
10.79.1.34	56670	unknown
10.79.1.34	56709	unknown
10.79.1.34	56780	unknown
10.79.1.34	57062	unknown
10.79.1.34	57096	unknown
10.79.1.34	57154	unknown
10.79.1.34	57206	unknown
10.79.1.34	57276	unknown
10.79.1.34	57342	unknown
10.79.1.34	57364	unknown
10.79.1.34	57390	unknown
10.79.1.34	57404	unknown
10.79.1.34	57429	unknown
10.79.1.34	57492	unknown
10.79.1.34	57494	unknown
10.79.1.34	57506	unknown
10.79.1.34	57682	unknown
10.79.1.34	57794	unknown
10.79.1.34	57821	unknown
10.79.1.34	57867	unknown
10.79.1.34	57892	unknown
10.79.1.34	57906	unknown
10.79.1.34	57942	unknown
10.79.1.34	57943	unknown
10.79.1.34	57958	unknown
10.79.1.34	57967	unknown
10.79.1.34	58038	unknown
10.79.1.34	58064	unknown
10.79.1.34	58080	unknown
10.79.1.34	58085	unknown
10.79.1.34	58167	unknown
10.79.1.34	58190	unknown
10.79.1.34	58316	unknown
10.79.1.34	58342	unknown
10.79.1.34	58528	unknown
10.79.1.34	58530	unknown
10.79.1.34	58539	unknown
10.79.1.34	58612	unknown
10.79.1.34	58691	unknown
10.79.1.34	58806	unknown
10.79.1.34	58857	unknown
10.79.1.34	58884	unknown
10.79.1.34	58928	unknown
10.79.1.34	58950	unknown
10.79.1.34	59014	unknown
10.79.1.34	59105	unknown
10.79.1.34	59149	unknown
10.79.1.34	59191	unknown
10.79.1.34	59204	unknown
10.79.1.34	59239	unknown
10.79.1.34	59371	unknown
10.79.1.34	5938	unknown
10.79.1.34	59396	unknown
10.79.1.34	59405	unknown
10.79.1.34	59471	unknown
10.79.1.34	59564	unknown
10.79.1.34	5957	unknown
10.79.1.34	59633	unknown
10.79.1.34	59957	unknown
10.79.1.34	60132	unknown
10.79.1.34	60246	unknown
10.79.1.34	60354	unknown
10.79.1.34	60464	unknown
10.79.1.34	60548	unknown
10.79.1.34	60605	unknown
10.79.1.34	60650	unknown
10.79.1.34	60668	unknown
10.79.1.34	60702	unknown
10.79.1.34	60802	unknown
10.79.1.34	6088	unknown
10.79.1.34	60896	unknown
10.79.1.34	60902	unknown
10.79.1.34	61025	unknown
10.79.1.34	61077	unknown
10.79.1.34	6113	unknown
10.79.1.34	61252	unknown
10.79.1.34	61504	unknown
10.79.1.34	61571	unknown
10.79.1.34	61631	unknown
10.79.1.34	6182	unknown
10.79.1.34	61851	unknown
10.79.1.34	61971	unknown
10.79.1.34	62034	unknown
10.79.1.34	62084	unknown
10.79.1.34	62091	unknown
10.79.1.34	6212	unknown
10.79.1.34	62186	unknown
10.79.1.34	62197	unknown
10.79.1.34	62215	unknown
10.79.1.34	62597	unknown
10.79.1.34	62599	unknown
10.79.1.34	62624	unknown
10.79.1.34	62630	unknown
10.79.1.34	62982	unknown
10.79.1.34	63042	unknown
10.79.1.34	63160	unknown
10.79.1.34	6327	unknown
10.79.1.34	63323	unknown
10.79.1.34	63388	unknown
10.79.1.34	63552	unknown
10.79.1.34	63618	unknown
10.79.1.34	63620	unknown
10.79.1.34	6365	unknown
10.79.1.34	63749	unknown
10.79.1.34	63782	unknown
10.79.1.34	64067	unknown
10.79.1.34	64072	unknown
10.79.1.34	64262	unknown
10.79.1.34	64423	unknown
10.79.1.34	64487	unknown
10.79.1.34	64738	unknown
10.79.1.34	64841	unknown
10.79.1.34	6494	unknown
10.79.1.34	64981	unknown
10.79.1.34	6504	unknown
10.79.1.34	65184	unknown
10.79.1.34	65249	unknown
10.79.1.34	65250	unknown
10.79.1.34	65254	unknown
10.79.1.34	65447	unknown
10.79.1.34	6717	unknown
10.79.1.34	6741	unknown
10.79.1.34	6813	unknown
10.79.1.34	6822	unknown
10.79.1.34	6882	unknown
10.79.1.34	6887	unknown
10.79.1.34	6999	unknown
10.79.1.34	7066	unknown
10.79.1.34	7146	unknown
10.79.1.34	7239	unknown
10.79.1.34	7490	unknown
10.79.1.34	7598	unknown
10.79.1.34	7841	unknown
10.79.1.34	8067	unknown
10.79.1.34	8155	unknown
10.79.1.34	8160	unknown
10.79.1.34	8164	unknown
10.79.1.34	8258	unknown
10.79.1.34	8290	unknown
10.79.1.34	8352	unknown
10.79.1.34	8391	unknown
10.79.1.34	8414	unknown
10.79.1.34	8486	unknown
10.79.1.34	8623	unknown
10.79.1.34	8645	unknown
10.79.1.34	8677	unknown
10.79.1.34	8887	unknown
10.79.1.34	8918	unknown
10.79.1.34	9421	unknown
10.79.1.34	9700	unknown
10.79.1.34	9728	unknown
10.79.1.34	9806	unknown
10.79.1.34	9831	unknown
10.79.1.34	9870	unknown
10.79.1.34	9889	unknown
10.79.1.34	9954	unknown
10.79.1.35	10118	unknown
10.79.1.35	10232	unknown
10.79.1.35	1045	unknown
10.79.1.35	10528	unknown
10.79.1.35	10558	unknown
10.79.1.35	10628	unknown
10.79.1.35	10630	unknown
10.79.1.35	1089	unknown
10.79.1.35	11172	unknown
10.79.1.35	1128	unknown
10.79.1.35	11526	unknown
10.79.1.35	11585	unknown
10.79.1.35	11780	unknown
10.79.1.35	11814	unknown
10.79.1.35	1185	unknown
10.79.1.35	1194	unknown
10.79.1.35	12165	unknown
10.79.1.35	12167	unknown
10.79.1.35	12179	unknown
10.79.1.35	1230	unknown
10.79.1.35	12416	unknown
10.79.1.35	1257	unknown
10.79.1.35	12839	unknown
10.79.1.35	12867	unknown
10.79.1.35	12933	unknown
10.79.1.35	13058	unknown
10.79.1.35	13067	unknown
10.79.1.35	13124	unknown
10.79.1.35	13178	unknown
10.79.1.35	13199	unknown
10.79.1.35	13284	unknown
10.79.1.35	13316	unknown
10.79.1.35	13318	unknown
10.79.1.35	13404	unknown
10.79.1.35	13480	unknown
10.79.1.35	13482	unknown
10.79.1.35	1351	unknown
10.79.1.35	13617	unknown
10.79.1.35	13721	unknown
10.79.1.35	13818	unknown
10.79.1.35	13847	unknown
10.79.1.35	13943	unknown
10.79.1.35	13955	unknown
10.79.1.35	1404	unknown
10.79.1.35	14054	unknown
10.79.1.35	1416	unknown
10.79.1.35	14211	unknown
10.79.1.35	14254	unknown
10.79.1.35	1448	unknown
10.79.1.35	14562	unknown
10.79.1.35	14596	unknown
10.79.1.35	14607	unknown
10.79.1.35	14628	unknown
10.79.1.35	14720	unknown
10.79.1.35	14721	unknown
10.79.1.35	14726	unknown
10.79.1.35	14820	unknown
10.79.1.35	14918	unknown
10.79.1.35	14982	unknown
10.79.1.35	15072	unknown
10.79.1.35	15223	unknown
10.79.1.35	15322	unknown
10.79.1.35	1537	unknown
10.79.1.35	15586	unknown
10.79.1.35	15618	unknown
10.79.1.35	15663	unknown
10.79.1.35	15751	unknown
10.79.1.35	15779	unknown
10.79.1.35	15783	unknown
10.79.1.35	15813	unknown
10.79.1.35	15876	unknown
10.79.1.35	15938	unknown
10.79.1.35	16002	unknown
10.79.1.35	16207	unknown
10.79.1.35	16449	unknown
10.79.1.35	16473	unknown
10.79.1.35	16513	unknown
10.79.1.35	1664	unknown
10.79.1.35	16708	unknown
10.79.1.35	16996	unknown
10.79.1.35	17155	unknown
10.79.1.35	17330	unknown
10.79.1.35	17440	unknown
10.79.1.35	17542	unknown
10.79.1.35	17589	unknown
10.79.1.35	17632	unknown
10.79.1.35	17796	unknown
10.79.1.35	17826	unknown
10.79.1.35	1795	unknown
10.79.1.35	17989	unknown
10.79.1.35	1802	unknown
10.79.1.35	18050	unknown
10.79.1.35	18052	unknown
10.79.1.35	18230	unknown
10.79.1.35	18343	unknown
10.79.1.35	18369	unknown
10.79.1.35	18398	unknown
10.79.1.35	18454	unknown
10.79.1.35	18560	unknown
10.79.1.35	18566	unknown
10.79.1.35	18693	unknown
10.79.1.35	18849	unknown
10.79.1.35	18854	unknown
10.79.1.35	18980	unknown
10.79.1.35	19001	unknown
10.79.1.35	1920	unknown
10.79.1.35	19250	unknown
10.79.1.35	19275	unknown
10.79.1.35	1935	unknown
10.79.1.35	19448	unknown
10.79.1.35	19524	unknown
10.79.1.35	19778	unknown
10.79.1.35	19840	unknown
10.79.1.35	19867	unknown
10.79.1.35	20207	unknown
10.79.1.35	20235	unknown
10.79.1.35	20347	unknown
10.79.1.35	20352	unknown
10.79.1.35	20468	unknown
10.79.1.35	2049	unknown
10.79.1.35	2055	unknown
10.79.1.35	20551	unknown
10.79.1.35	20627	unknown
10.79.1.35	20654	unknown
10.79.1.35	20711	unknown
10.79.1.35	20747	unknown
10.79.1.35	20803	unknown
10.79.1.35	20943	unknown
10.79.1.35	20998	unknown
10.79.1.35	21028	unknown
10.79.1.35	21334	unknown
10.79.1.35	21504	unknown
10.79.1.35	21587	unknown
10.79.1.35	21631	unknown
10.79.1.35	21668	unknown
10.79.1.35	21674	unknown
10.79.1.35	2181	unknown
10.79.1.35	22328	unknown
10.79.1.35	22357	unknown
10.79.1.35	22382	unknown
10.79.1.35	22405	unknown
10.79.1.35	2254	unknown
10.79.1.35	22730	unknown
10.79.1.35	23021	unknown
10.79.1.35	23175	unknown
10.79.1.35	23208	unknown
10.79.1.35	23299	unknown
10.79.1.35	23424	unknown
10.79.1.35	23463	unknown
10.79.1.35	23708	unknown
10.79.1.35	2377	unknown
10.79.1.35	23781	unknown
10.79.1.35	23822	unknown
10.79.1.35	23923	unknown
10.79.1.35	24070	unknown
10.79.1.35	24101	unknown
10.79.1.35	24133	unknown
10.79.1.35	24255	unknown
10.79.1.35	24294	unknown
10.79.1.35	2453	unknown
10.79.1.35	24617	unknown
10.79.1.35	24900	unknown
10.79.1.35	24928	unknown
10.79.1.35	25154	unknown
10.79.1.35	25218	unknown
10.79.1.35	25223	unknown
10.79.1.35	25351	unknown
10.79.1.35	25479	unknown
10.79.1.35	25665	unknown
10.79.1.35	25731	unknown
10.79.1.35	25816	unknown
10.79.1.35	25920	unknown
10.79.1.35	26019	unknown
10.79.1.35	26137	unknown
10.79.1.35	26235	unknown
10.79.1.35	2625	unknown
10.79.1.35	26432	unknown
